Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;NTNU;Hovedopptak;194 353;Nautikk;;TEKNO - MARITIM;2022;52.6
Ordinær kvote;USN;Hovedopptak;222 353;Nautikk;;TEKNO - MARITIM;2022;44
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 353;Nautikk;;TEKNO - MARITIM;2022;47.2
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 353;Nautikk;;TEKNO - MARITIM;2022;34.3
Ordinær kvote;NTNU;Suppleringsopptak;194 353;Nautikk;;TEKNO - MARITIM;2022;52.6
Ordinær kvote;USN;Suppleringsopptak;222 353;Nautikk;;TEKNO - MARITIM;2022;44
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 049;Nautikk med integrert praksis;;TEKNO - MARITIM;2022;42.2
Ordinær kvote;HVL;Hovedopptak;203 049;Nautikk med integrert praksis;;TEKNO - MARITIM;2022;46.7
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 049;Nautikk med integrert praksis;;TEKNO - MARITIM;2022;42.2
Ordinær kvote;HVL;Suppleringsopptak;203 049;Nautikk med integrert praksis;;TEKNO - MARITIM;2022;46.7
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 285;Nordic Citizenship Education;Halden;SPRÅK;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 285;Nordic Citizenship Education;Halden;SPRÅK;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 285;Nordic Citizenship Education;Halden;SPRÅK;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 285;Nordic Citizenship Education;Halden;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 211;Nordisk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 211;Nordisk;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 211;Nordisk;;SPRÅK;2022;0
Ordinær kvote;UIT;Hovedopptak;186 211;Nordisk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 211;Nordisk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 211;Nordisk;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 211;Nordisk;;SPRÅK;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 211;Nordisk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 210;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 210;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIT;Hovedopptak;186 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 210;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 210;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 889;Nordisk språk og litteratur;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 210;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 211;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIA;Hovedopptak;201 210;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIS;Hovedopptak;217 211;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 210;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 211;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 210;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIS;Suppleringsopptak;217 211;Nordisk språk og litteratur, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIA;Hovedopptak;201 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIS;Hovedopptak;217 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIS;Suppleringsopptak;217 889;Nordisk språk og litteratur, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 889;Nordisk språk, litteratur og norsk som andrespråk;;SPRÅK;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 889;Nordisk språk, litteratur og norsk som andrespråk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 889;Nordisk språk, litteratur og norsk som andrespråk;;SPRÅK;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 889;Nordisk språk, litteratur og norsk som andrespråk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 211;Nordisk, særlig norsk, språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIO;Hovedopptak;185 211;Nordisk, særlig norsk, språk og litteratur;;SPRÅK;2022;52
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 211;Nordisk, særlig norsk, språk og litteratur;;SPRÅK;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 211;Nordisk, særlig norsk, språk og litteratur;;SPRÅK;2022;52
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 889;Nordisk: språk, litteratur, retorikk;;SAMFUNN;2022;0
Ordinær kvote;UIO;Hovedopptak;185 889;Nordisk: språk, litteratur, retorikk;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 889;Nordisk: språk, litteratur, retorikk;;SAMFUNN;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 889;Nordisk: språk, litteratur, retorikk;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 474;Nordområde- og nordiske studier;Bodø;SAMFUNN;2022;0
Ordinær kvote;NORD;Hovedopptak;204 474;Nordområde- og nordiske studier;Bodø;SAMFUNN;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 474;Nordområde- og nordiske studier;Bodø;SAMFUNN;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 474;Nordområde- og nordiske studier;Bodø;SAMFUNN;2022;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 211;Nordområdestudier;;SAMFUNN;2022;0
Ordinær kvote;NORD;Hovedopptak;204 211;Nordområdestudier;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 211;Nordområdestudier;;SAMFUNN;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 211;Nordområdestudier;;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 235;Nordsamisk på morsmålsnivå, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIT;Hovedopptak;186 235;Nordsamisk på morsmålsnivå, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 235;Nordsamisk på morsmålsnivå, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 235;Nordsamisk på morsmålsnivå, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 074;Norrøn filologi;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 074;Norrøn filologi;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 074;Norrøn filologi;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 074;Norrøn filologi;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 074;Norrøne og keltiske studier;;SPRÅK;2022;0
Ordinær kvote;UIO;Hovedopptak;185 074;Norrøne og keltiske studier;;SPRÅK;2022;42.5
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 074;Norrøne og keltiske studier;;SPRÅK;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 074;Norrøne og keltiske studier;;SPRÅK;2022;42.5
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 210;Norsk;;SPRÅK;2022;-1
Førstegangsvitnemålskvote;INN;Hovedopptak;209 672;Norsk;;SPRÅK;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 210;Norsk;;SPRÅK;2022;0
Ordinær kvote;INN;Hovedopptak;209 672;Norsk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 210;Norsk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 672;Norsk;;SPRÅK;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 210;Norsk;;SPRÅK;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 672;Norsk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 210;Norsk (nordisk);;SPRÅK;2022;0
Ordinær kvote;HVO;Hovedopptak;223 210;Norsk (nordisk);;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 210;Norsk (nordisk);;SPRÅK;2022;0
Ordinær kvote;HVO;Suppleringsopptak;223 210;Norsk (nordisk);;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 211;Norsk (nordisk), deltid;;SPRÅK;2022;0
Ordinær kvote;HVO;Hovedopptak;223 211;Norsk (nordisk), deltid;;SPRÅK;2022;0
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 211;Norsk (nordisk), deltid;;SPRÅK;2022;0
Ordinær kvote;HVO;Suppleringsopptak;223 211;Norsk (nordisk), deltid;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 212;Norsk som andrespråk;;SPRÅK;2022;0
Ordinær kvote;UIO;Hovedopptak;185 212;Norsk som andrespråk;;SPRÅK;2022;50
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 212;Norsk som andrespråk;;SPRÅK;2022;0
Ordinær kvote;UIO;Suppleringsopptak;185 212;Norsk som andrespråk;;SPRÅK;2022;50
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 911;Norsk som andrespråk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 911;Norsk som andrespråk, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 911;Norsk som andrespråk, årsstudium;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 911;Norsk som andrespråk, årsstudium;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 954;Norsk som andrespråk, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIB;Hovedopptak;184 954;Norsk som andrespråk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 954;Norsk som andrespråk, bachelor;;SPRÅK;2022;0
Ordinær kvote;UIB;Suppleringsopptak;184 954;Norsk som andrespråk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 466;Norsk tegnspråk;;SPRÅK;2022;0
Ordinær kvote;OSLOMET;Hovedopptak;215 466;Norsk tegnspråk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 466;Norsk tegnspråk;;SPRÅK;2022;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 466;Norsk tegnspråk;;SPRÅK;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 221;Norsk tegnspråk, årsstudium;;SPRÅK;2022;42.3
Ordinær kvote;NTNU;Hovedopptak;194 221;Norsk tegnspråk, årsstudium;;SPRÅK;2022;56.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 221;Norsk tegnspråk, årsstudium;;SPRÅK;2022;41.2
Ordinær kvote;NTNU;Suppleringsopptak;194 221;Norsk tegnspråk, årsstudium;;SPRÅK;2022;56.3
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 466;Norsk tegnspråk, bachelor;;SPRÅK;2022;0
Ordinær kvote;NTNU;Hovedopptak;194 466;Norsk tegnspråk, bachelor;;SPRÅK;2022;39.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 466;Norsk tegnspråk, bachelor;;SPRÅK;2022;0
Ordinær kvote;NTNU;Suppleringsopptak;194 466;Norsk tegnspråk, bachelor;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 672;Norsk, deltid;;SPRÅK;2022;0
Ordinær kvote;USN;Hovedopptak;222 672;Norsk, deltid;;SPRÅK;2022;47.1
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 672;Norsk, deltid;;SPRÅK;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 672;Norsk, deltid;;SPRÅK;2022;45.4
Førstegangsvitnemålskvote;USN;Hovedopptak;222 210;Norsk, Vestfold;;SPRÅK;2022;0
Ordinær kvote;USN;Hovedopptak;222 210;Norsk, Vestfold;;SPRÅK;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 210;Norsk, Vestfold;;SPRÅK;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 210;Norsk, Vestfold;;SPRÅK;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 202;Northern studies;Alta;SAMFUNN;2022;0
Ordinær kvote;UIT;Hovedopptak;186 202;Northern studies;Alta;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 202;Northern studies;Nettstudium;SAMFUNN;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 202;Northern studies;Nettstudium;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 315;Northern Studies;Alta;SAMFUNN;2022;0
Ordinær kvote;UIT;Hovedopptak;186 315;Northern Studies;Alta;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 315;Northern Studies;Alta;SAMFUNN;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 315;Northern Studies;Alta;SAMFUNN;2022;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 742;Odontologi;;HELSEFAG - ODONT;2022;58.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 742;Odontologi;;HELSEFAG - ODONT;2022;59
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 742;Odontologi;;HELSEFAG - ODONT;2022;58.3
Ordinær kvote;UIB;Hovedopptak;184 742;Odontologi;;HELSEFAG - ODONT;2022;66.6
Ordinær kvote;UIO;Hovedopptak;185 742;Odontologi;;HELSEFAG - ODONT;2022;67.7
Ordinær kvote;UIT;Hovedopptak;186 742;Odontologi;;HELSEFAG - ODONT;2022;66
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 742;Odontologi;;HELSEFAG - ODONT;2022;58.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 742;Odontologi;;HELSEFAG - ODONT;2022;59
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 742;Odontologi;;HELSEFAG - ODONT;2022;58.3
Ordinær kvote;UIB;Suppleringsopptak;184 742;Odontologi;;HELSEFAG - ODONT;2022;66.6
Ordinær kvote;UIO;Suppleringsopptak;185 742;Odontologi;;HELSEFAG - ODONT;2022;67.7
Ordinær kvote;UIT;Suppleringsopptak;186 742;Odontologi;;HELSEFAG - ODONT;2022;66
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 452;Offentlig administrasjon og ledelse;;ØKADM;2022;48.4
Ordinær kvote;UIO;Hovedopptak;185 452;Offentlig administrasjon og ledelse;;ØKADM;2022;53.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 452;Offentlig administrasjon og ledelse;;ØKADM;2022;48.4
Ordinær kvote;UIO;Suppleringsopptak;185 452;Offentlig administrasjon og ledelse;;ØKADM;2022;53.8
Førstegangsvitnemålskvote;INN;Hovedopptak;209 215;Offentlig styring, ledelse og økonomi, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Hovedopptak;209 215;Offentlig styring, ledelse og økonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 215;Offentlig styring, ledelse og økonomi, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 215;Offentlig styring, ledelse og økonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 388;Økologi og naturforvaltning;;REALFAG;2022;49.8
Ordinær kvote;NMBU;Hovedopptak;192 388;Økologi og naturforvaltning;;REALFAG;2022;56.9
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 388;Økologi og naturforvaltning;;REALFAG;2022;47.3
Ordinær kvote;NMBU;Suppleringsopptak;192 388;Økologi og naturforvaltning;;REALFAG;2022;55.4
Førstegangsvitnemålskvote;INN;Hovedopptak;209 409;Økologisk landbruk, deltid;;LANDOGHAVBRUK;2022;0
Ordinær kvote;INN;Hovedopptak;209 409;Økologisk landbruk, deltid;;LANDOGHAVBRUK;2022;49.1
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 409;Økologisk landbruk, deltid;;LANDOGHAVBRUK;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 409;Økologisk landbruk, deltid;;LANDOGHAVBRUK;2022;49.1
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 369;Økonomi og administrasjon;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 035;Økonomi og administrasjon;;ØKADM;2022;36.1
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 369;Økonomi og administrasjon;;ØKADM;2022;44.5
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 369;Økonomi og administrasjon;;ØKADM;2022;46.3
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 369;Økonomi og administrasjon;;ØKADM;2022;43.6
Ordinær kvote;HIM;Hovedopptak;211 369;Økonomi og administrasjon;;ØKADM;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 035;Økonomi og administrasjon;;ØKADM;2022;38.5
Ordinær kvote;NMBU;Hovedopptak;192 369;Økonomi og administrasjon;;ØKADM;2022;49.3
Ordinær kvote;UIA;Hovedopptak;201 369;Økonomi og administrasjon;;ØKADM;2022;47.2
Ordinær kvote;UIS;Hovedopptak;217 369;Økonomi og administrasjon;;ØKADM;2022;46.5
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 369;Økonomi og administrasjon;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 035;Økonomi og administrasjon;;ØKADM;2022;36.1
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 369;Økonomi og administrasjon;;ØKADM;2022;44.5
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 369;Økonomi og administrasjon;;ØKADM;2022;46.3
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 369;Økonomi og administrasjon;;ØKADM;2022;43.6
Ordinær kvote;HIM;Suppleringsopptak;211 369;Økonomi og administrasjon;;ØKADM;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 035;Økonomi og administrasjon;;ØKADM;2022;38.5
Ordinær kvote;NMBU;Suppleringsopptak;192 369;Økonomi og administrasjon;;ØKADM;2022;49.3
Ordinær kvote;UIA;Suppleringsopptak;201 369;Økonomi og administrasjon;;ØKADM;2022;47.2
Ordinær kvote;UIS;Suppleringsopptak;217 369;Økonomi og administrasjon;;ØKADM;2022;46.5
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 369;Økonomi og administrasjon ;;ØKADM;2022;49.3
Ordinær kvote;OSLOMET;Hovedopptak;215 369;Økonomi og administrasjon ;;ØKADM;2022;52.3
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 369;Økonomi og administrasjon ;;ØKADM;2022;48
Ordinær kvote;OSLOMET;Suppleringsopptak;215 369;Økonomi og administrasjon ;;ØKADM;2022;51.6
Førstegangsvitnemålskvote;NHH;Hovedopptak;191 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;55.4
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;40.9
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;44.7
Førstegangsvitnemålskvote;USN;Hovedopptak;222 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;0
Ordinær kvote;NHH;Hovedopptak;191 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;58.9
Ordinær kvote;NORD;Hovedopptak;204 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;39.8
Ordinær kvote;UIA;Hovedopptak;201 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;44.2
Ordinær kvote;USN;Hovedopptak;222 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;0
Førstegangsvitnemålskvote;NHH;Suppleringsopptak;191 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;55.4
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;40.9
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;43.6
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;0
Ordinær kvote;NHH;Suppleringsopptak;191 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;58.9
Ordinær kvote;NORD;Suppleringsopptak;204 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;39.8
Ordinær kvote;UIA;Suppleringsopptak;201 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;43.9
Ordinær kvote;USN;Suppleringsopptak;222 345;Økonomi og administrasjon - siviløkonom;;ØKADM;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 414;Økonomi og administrasjon, Ålesund, bachelor;;ØKADM;2022;41.6
Ordinær kvote;NTNU;Hovedopptak;194 414;Økonomi og administrasjon, Ålesund, bachelor;;ØKADM;2022;44.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 414;Økonomi og administrasjon, Ålesund, bachelor;;ØKADM;2022;41.5
Ordinær kvote;NTNU;Suppleringsopptak;194 414;Økonomi og administrasjon, Ålesund, bachelor;;ØKADM;2022;44.7
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 468;Økonomi og administrasjon, Alta;;ØKADM;2022;0
Ordinær kvote;UIT;Hovedopptak;186 468;Økonomi og administrasjon, Alta;;ØKADM;2022;44
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 468;Økonomi og administrasjon, Alta;;ØKADM;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 468;Økonomi og administrasjon, Alta;;ØKADM;2022;44
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 218;Økonomi og administrasjon, årsstudium;;ØKADM;2022;52.7
Ordinær kvote;NTNU;Hovedopptak;194 218;Økonomi og administrasjon, årsstudium;;ØKADM;2022;60.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 218;Økonomi og administrasjon, årsstudium;;ØKADM;2022;52.7
Ordinær kvote;NTNU;Suppleringsopptak;194 218;Økonomi og administrasjon, årsstudium;;ØKADM;2022;60.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 035;Økonomi og administrasjon, bachelor;;ØKADM;2022;51.9
Ordinær kvote;NTNU;Hovedopptak;194 035;Økonomi og administrasjon, bachelor;;ØKADM;2022;55.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 035;Økonomi og administrasjon, bachelor;;ØKADM;2022;51.6
Ordinær kvote;NTNU;Suppleringsopptak;194 035;Økonomi og administrasjon, bachelor;;ØKADM;2022;55.5
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 369;Økonomi og administrasjon, Bergen;;ØKADM;2022;49
Ordinær kvote;HVL;Hovedopptak;203 369;Økonomi og administrasjon, Bergen;;ØKADM;2022;52.2
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 369;Økonomi og administrasjon, Bergen;;ØKADM;2022;49
Ordinær kvote;HVL;Suppleringsopptak;203 369;Økonomi og administrasjon, Bergen;;ØKADM;2022;52.2
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 164;Økonomi og administrasjon, Bodø, årsstudium;;ØKADM;2022;0
Ordinær kvote;NORD;Hovedopptak;204 164;Økonomi og administrasjon, Bodø, årsstudium;;ØKADM;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 164;Økonomi og administrasjon, Bodø, årsstudium;;ØKADM;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 164;Økonomi og administrasjon, Bodø, årsstudium;;ØKADM;2022;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 342;Økonomi og administrasjon, Bodø, bachelor;;ØKADM;2022;34.7
Ordinær kvote;NORD;Hovedopptak;204 342;Økonomi og administrasjon, Bodø, bachelor;;ØKADM;2022;37.8
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 342;Økonomi og administrasjon, Bodø, bachelor;;ØKADM;2022;34.7
Ordinær kvote;NORD;Suppleringsopptak;204 342;Økonomi og administrasjon, Bodø, bachelor;;ØKADM;2022;37.8
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 414;Økonomi og administrasjon, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 515;Økonomi og administrasjon, deltid;;ØKADM;2022;0
Ordinær kvote;HVL;Hovedopptak;203 414;Økonomi og administrasjon, deltid;;ØKADM;2022;35.6
Ordinær kvote;INN;Hovedopptak;209 515;Økonomi og administrasjon, deltid;;ØKADM;2022;51.5
